,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
232,Campina,-1.4503882624999995,-48.495497725,Estação Hall,-1.454062869105815,-48.49448586407289,Restaurant
233,Campina,-1.4503882624999995,-48.495497725,Tapioca Mosqueirense e cia,-1.453534349845286,-48.49449026589953,Food Truck
234,Campina,-1.4503882624999995,-48.495497725,Starmidia Informatica,-1.4500991743853966,-48.498933139954104,Electronics Store
235,Campina,-1.4495587833333332,-48.49929678333334,Estação das Docas,-1.4484473892775478,-48.500153772355034,General Entertainment
236,Campina,-1.4495587833333332,-48.49929678333334,Sorveteria Cairu,-1.4488651296910586,-48.50041560157475,Ice Cream Shop
237,Campina,-1.4495587833333332,-48.49929678333334,Restaurante Largo da Palmeira,-1.4511076863376615,-48.4981714358287,Brazilian Restaurant
238,Campina,-1.4495587833333332,-48.49929678333334,Point do Açaí,-1.4485810025990384,-48.498601517719564,Acai House
239,Campina,-1.4495587833333332,-48.49929678333334,Amazon Beer,-1.4494653521748608,-48.50092739837306,Brewery
240,Campina,-1.4495587833333332,-48.49929678333334,Teatro Maria Sylvia Nunes,-1.4484616507730093,-48.49911867433996,Theater
241,Campina,-1.4495587833333332,-48.49929678333334,Instituto Arraial do Pavulagem,-1.4485493700247254,-48.49863819939932,Performing Arts Venue
242,Campina,-1.4495587833333332,-48.49929678333334,Café do Murilo,-1.4499274924042784,-48.49889408016284,Breakfast Spot
243,Campina,-1.4495587833333332,-48.49929678333334,Associação Fotoativa,-1.4508515561044122,-48.50061615501671,Art Gallery
244,Campina,-1.4495587833333332,-48.49929678333334,Govinda,-1.4518678779791172,-48.49846815113254,Vegetarian / Vegan Restaurant
245,Campina,-1.4495587833333332,-48.49929678333334,Cine Estação,-1.4484383382351198,-48.49926514929548,Indie Movie Theater
246,Campina,-1.4495587833333332,-48.49929678333334,Lá em Casa,-1.4486989060181108,-48.500262520950976,Brazilian Restaurant
247,Campina,-1.4495587833333332,-48.49929678333334,Espaço Vida Saudável - Manoel Barata,-1.4507645059257632,-48.49757164227415,Brazilian Restaurant
248,Campina,-1.4495587833333332,-48.49929678333334,Delicidade,-1.4504843214211165,-48.49706495308421,Deli / Bodega
249,Campina,-1.4495587833333332,-48.49929678333334,Spazzio a Bordo,-1.4485630286536075,-48.49954097343362,Seafood Restaurant
250,Campina,-1.4495587833333332,-48.49929678333334,Açaí Mix,-1.4486422668860344,-48.500174123574304,Acai House
251,Campina,-1.4495587833333332,-48.49929678333334,Ouriço,-1.4508225322546557,-48.5005836653722,Bar
252,Campina,-1.4495587833333332,-48.49929678333334,Restaurante Koma Bem,-1.4502408683178445,-48.49806571078826,Restaurant
253,Campina,-1.4495587833333332,-48.49929678333334,Box da Lúcia,-1.4509797930496895,-48.502641101199956,Restaurant
254,Campina,-1.4495587833333332,-48.49929678333334,Café da Tânia,-1.4478951515762353,-48.49693624353206,Breakfast Spot
255,Campina,-1.4495587833333332,-48.49929678333334,Restaurante Bom Apetite,-1.4512629127441854,-48.497319234113284,Restaurant
256,Campina,-1.4495587833333332,-48.49929678333334,Bar Meu Garoto,-1.4495333675864168,-48.49607132466735,Bar
257,Campina,-1.4495587833333332,-48.49929678333334,Ver-o-Peso,-1.451076812329285,-48.50232656479206,Farmers Market
258,Campina,-1.4495587833333332,-48.49929678333334,Capone Ristorante,-1.4487663008897027,-48.50031831351147,Italian Restaurant
259,Campina,-1.4495587833333332,-48.49929678333334,Rei do Bacalhau,-1.4522992835923203,-48.500493745926875,Portuguese Restaurant
260,Campina,-1.4495587833333332,-48.49929678333334,Igreja De Nossa Senhora De Sant'Ana,-1.4515860570723234,-48.498796554986264,Church
261,Campina,-1.4495587833333332,-48.49929678333334,Cine Estação das Docas,-1.4478213096274766,-48.49953368772318,Indie Movie Theater
262,Campina,-1.4495587833333332,-48.49929678333334,Hotel Ver o Peso,-1.4516023568137104,-48.502402284985784,Hotel
263,Campina,-1.4495587833333332,-48.49929678333334,SBB - Sociedade Bíblica do Brasil,-1.4489933170004943,-48.49542780504872,Bookstore
264,Campina,-1.4495587833333332,-48.49929678333334,TI - SOCIC,-1.4499142606061184,-48.49886401322363,Department Store
265,Campina,-1.4495587833333332,-48.49929678333334,O Boticário,-1.4505494358615358,-48.497253844287044,Cosmetics Shop
266,Campina,-1.4495587833333332,-48.49929678333334,Riachuelo,-1.4517553243775754,-48.500953205613506,Clothing Store
267,Campina,-1.4495587833333332,-48.49929678333334,Deli Cidade,-1.4505836278525028,-48.49724704449489,Bakery
268,Campina,-1.4495587833333332,-48.49929678333334,Centro Comercial de Belém,-1.4528278450591035,-48.499616690774154,Shopping Plaza
269,Campina,-1.4495587833333332,-48.49929678333334,Lanchonete Cairu,-1.4491873442946568,-48.50069213974885,Burger Joint
270,Campina,-1.4495587833333332,-48.49929678333334,Fabrika Studio,-1.4536138953124262,-48.49804436997417,Music Venue
271,Campina,-1.4495587833333332,-48.49929678333334,Brazz Brazz Papelaria,-1.4538389988953535,-48.49905712686468,Paper / Office Supplies Store
272,Campina,-1.4495587833333332,-48.49929678333334,Dona Joana Restaurante 100% Sem Gluten,-1.4537783044121704,-48.49860948930333,Restaurant
273,Campina,-1.4495587833333332,-48.49929678333334,Igreja de Nossa Senhora das Mercês,-1.4498474401459622,-48.49513292312622,Church
274,Campina,-1.4495587833333332,-48.49929678333334,Hotel Novo Avenida,-1.4508774842885097,-48.49688020174868,Hotel
275,Campina,-1.4495587833333332,-48.49929678333334,Marujos,-1.4498871300775529,-48.50127751159244,Brewery
276,Campina,-1.4495587833333332,-48.49929678333334,Restô das Docas,-1.4485461947186187,-48.50008507164755,Brazilian Restaurant
277,Campina,-1.4495587833333332,-48.49929678333334,Tio Armênio,-1.4485082398974891,-48.50012466878166,Portuguese Restaurant
278,Campina,-1.4495587833333332,-48.49929678333334,Globo Esporte,-1.4511338945643504,-48.500905695344734,Sporting Goods Shop
279,Campina,-1.4495587833333332,-48.49929678333334,Amazônia Zen,-1.449421411061482,-48.500882292340016,Gift Shop
280,Campina,-1.4495587833333332,-48.49929678333334,Hostel Amazonia,-1.4504685767136447,-48.49595235437873,Hostel
281,Campina,-1.4495587833333332,-48.49929678333334,Rei do Bacalhau,-1.4499916088304954,-48.497836995078586,Portuguese Restaurant
282,Campina,-1.4495587833333332,-48.49929678333334,Bio Mercato,-1.448774018704822,-48.50030649773744,Vegetarian / Vegan Restaurant
283,Campina,-1.4495587833333332,-48.49929678333334,Laboratório São Lucas,-1.4525921201469867,-48.49819646008441,Pharmacy
284,Campina,-1.4495587833333332,-48.49929678333334,Point da Eletrônica,-1.4529626381237732,-48.49842809029076,Electronics Store
285,Campina,-1.450692725,-48.49958472500001,Restaurante Largo da Palmeira,-1.4511076863376615,-48.4981714358287,Brazilian Restaurant
286,Campina,-1.450692725,-48.49958472500001,Govinda,-1.4518678779791172,-48.49846815113254,Vegetarian / Vegan Restaurant
287,Campina,-1.450692725,-48.49958472500001,Amazon Beer,-1.4494653521748608,-48.50092739837306,Brewery
288,Campina,-1.450692725,-48.49958472500001,Sorveteria Cairu,-1.4488651296910586,-48.50041560157475,Ice Cream Shop
289,Campina,-1.450692725,-48.49958472500001,Café do Murilo,-1.4499274924042784,-48.49889408016284,Breakfast Spot
290,Campina,-1.450692725,-48.49958472500001,Estação das Docas,-1.4484473892775478,-48.500153772355034,General Entertainment
291,Campina,-1.450692725,-48.49958472500001,Associação Fotoativa,-1.4508515561044122,-48.50061615501671,Art Gallery
292,Campina,-1.450692725,-48.49958472500001,Point do Açaí,-1.4485810025990384,-48.498601517719564,Acai House
293,Campina,-1.450692725,-48.49958472500001,Teatro Maria Sylvia Nunes,-1.4484616507730093,-48.49911867433996,Theater
294,Campina,-1.450692725,-48.49958472500001,Instituto Arraial do Pavulagem,-1.4485493700247254,-48.49863819939932,Performing Arts Venue
295,Campina,-1.450692725,-48.49958472500001,Espaço Vida Saudável - Manoel Barata,-1.4507645059257632,-48.49757164227415,Brazilian Restaurant
296,Campina,-1.450692725,-48.49958472500001,Lá em Casa,-1.4486989060181108,-48.500262520950976,Brazilian Restaurant
297,Campina,-1.450692725,-48.49958472500001,Rei do Bacalhau,-1.4522992835923203,-48.500493745926875,Portuguese Restaurant
298,Campina,-1.450692725,-48.49958472500001,Cine Estação,-1.4484383382351198,-48.49926514929548,Indie Movie Theater
299,Campina,-1.450692725,-48.49958472500001,Delicidade,-1.4504843214211165,-48.49706495308421,Deli / Bodega
300,Campina,-1.450692725,-48.49958472500001,Box da Lúcia,-1.4509797930496895,-48.502641101199956,Restaurant
301,Campina,-1.450692725,-48.49958472500001,Ver-o-Peso,-1.451076812329285,-48.50232656479206,Farmers Market
302,Campina,-1.450692725,-48.49958472500001,Ouriço,-1.4508225322546557,-48.5005836653722,Bar
303,Campina,-1.450692725,-48.49958472500001,Spazzio a Bordo,-1.4485630286536075,-48.49954097343362,Seafood Restaurant
304,Campina,-1.450692725,-48.49958472500001,Hotel Ver o Peso,-1.4516023568137104,-48.502402284985784,Hotel
305,Campina,-1.450692725,-48.49958472500001,Restaurante Bom Apetite,-1.4512629127441854,-48.497319234113284,Restaurant
306,Campina,-1.450692725,-48.49958472500001,Restaurante Koma Bem,-1.4502408683178445,-48.49806571078826,Restaurant
307,Campina,-1.450692725,-48.49958472500001,Centro Comercial de Belém,-1.4528278450591035,-48.499616690774154,Shopping Plaza
308,Campina,-1.450692725,-48.49958472500001,Açaí Mix,-1.4486422668860344,-48.500174123574304,Acai House
309,Campina,-1.450692725,-48.49958472500001,Igreja De Nossa Senhora De Sant'Ana,-1.4515860570723234,-48.498796554986264,Church
310,Campina,-1.450692725,-48.49958472500001,Riachuelo,-1.4517553243775754,-48.500953205613506,Clothing Store
311,Campina,-1.450692725,-48.49958472500001,Brazz Brazz Papelaria,-1.4538389988953535,-48.49905712686468,Paper / Office Supplies Store
312,Campina,-1.450692725,-48.49958472500001,Fabrika Studio,-1.4536138953124262,-48.49804436997417,Music Venue
313,Campina,-1.450692725,-48.49958472500001,Dona Joana Restaurante 100% Sem Gluten,-1.4537783044121704,-48.49860948930333,Restaurant
314,Campina,-1.450692725,-48.49958472500001,Capone Ristorante,-1.4487663008897027,-48.50031831351147,Italian Restaurant
315,Campina,-1.450692725,-48.49958472500001,Bar Meu Garoto,-1.4495333675864168,-48.49607132466735,Bar
316,Campina,-1.450692725,-48.49958472500001,TI - SOCIC,-1.4499142606061184,-48.49886401322363,Department Store
317,Campina,-1.450692725,-48.49958472500001,Lanche do Sírio,-1.4547201036746873,-48.500484389661054,Middle Eastern Restaurant
318,Campina,-1.450692725,-48.49958472500001,O Boticário,-1.4505494358615358,-48.497253844287044,Cosmetics Shop
319,Campina,-1.450692725,-48.49958472500001,Café da Tânia,-1.4478951515762353,-48.49693624353206,Breakfast Spot
320,Campina,-1.450692725,-48.49958472500001,Deli Cidade,-1.4505836278525028,-48.49724704449489,Bakery
321,Campina,-1.450692725,-48.49958472500001,SBB - Sociedade Bíblica do Brasil,-1.4489933170004943,-48.49542780504872,Bookstore
322,Campina,-1.450692725,-48.49958472500001,Lanchonete Cairu,-1.4491873442946568,-48.50069213974885,Burger Joint
323,Campina,-1.450692725,-48.49958472500001,Mercado de Ferro,-1.4523089484938325,-48.50289785250319,Market
324,Campina,-1.450692725,-48.49958472500001,Laboratório São Lucas,-1.4525921201469867,-48.49819646008441,Pharmacy
325,Campina,-1.450692725,-48.49958472500001,Globo Esporte,-1.4511338945643504,-48.500905695344734,Sporting Goods Shop
326,Campina,-1.450692725,-48.49958472500001,Point da Eletrônica,-1.4529626381237732,-48.49842809029076,Electronics Store
327,Campina,-1.450692725,-48.49958472500001,Marujos,-1.4498871300775529,-48.50127751159244,Brewery
328,Campina,-1.450692725,-48.49958472500001,Hotel Novo Avenida,-1.4508774842885097,-48.49688020174868,Hotel
329,Campina,-1.450692725,-48.49958472500001,Cine Estação das Docas,-1.4478213096274766,-48.49953368772318,Indie Movie Theater
330,Campina,-1.450692725,-48.49958472500001,Bar Santiago,-1.4524166411834507,-48.499330714452924,Bar
331,Campina,-1.450692725,-48.49958472500001,Amazônia Zen,-1.449421411061482,-48.500882292340016,Gift Shop
332,Campina,-1.450692725,-48.49958472500001,Restô das Docas,-1.4485461947186187,-48.50008507164755,Brazilian Restaurant
333,Campina,-1.450692725,-48.49958472500001,Rei do Bacalhau,-1.4499916088304954,-48.497836995078586,Portuguese Restaurant
334,Campina,-1.450692725,-48.49958472500001,Top Cases,-1.4533006118563443,-48.49994367435754,Electronics Store
335,Campina,-1.4492381,-48.49661752500001,Point do Açaí,-1.4485810025990384,-48.498601517719564,Acai House
336,Campina,-1.4492381,-48.49661752500001,SBB - Sociedade Bíblica do Brasil,-1.4489933170004943,-48.49542780504872,Bookstore
337,Campina,-1.4492381,-48.49661752500001,Restaurante Largo da Palmeira,-1.4511076863376615,-48.4981714358287,Brazilian Restaurant
338,Campina,-1.4492381,-48.49661752500001,Instituto Arraial do Pavulagem,-1.4485493700247254,-48.49863819939932,Performing Arts Venue
339,Campina,-1.4492381,-48.49661752500001,Delicidade,-1.4504843214211165,-48.49706495308421,Deli / Bodega
340,Campina,-1.4492381,-48.49661752500001,Espaço Vida Saudável - Manoel Barata,-1.4507645059257632,-48.49757164227415,Brazilian Restaurant
341,Campina,-1.4492381,-48.49661752500001,Café do Murilo,-1.4499274924042784,-48.49889408016284,Breakfast Spot
342,Campina,-1.4492381,-48.49661752500001,Teatro Maria Sylvia Nunes,-1.4484616507730093,-48.49911867433996,Theater
343,Campina,-1.4492381,-48.49661752500001,Govinda,-1.4518678779791172,-48.49846815113254,Vegetarian / Vegan Restaurant
344,Campina,-1.4492381,-48.49661752500001,Cine Estação,-1.4484383382351198,-48.49926514929548,Indie Movie Theater
345,Campina,-1.4492381,-48.49661752500001,Estação das Docas,-1.4484473892775478,-48.500153772355034,General Entertainment
346,Campina,-1.4492381,-48.49661752500001,Praça da República,-1.452409840822532,-48.494797837967845,Plaza
347,Campina,-1.4492381,-48.49661752500001,Sorveteria Cairu,-1.4488651296910586,-48.50041560157475,Ice Cream Shop
348,Campina,-1.4492381,-48.49661752500001,Teatro Waldemar Henrique,-1.4521426748558508,-48.49445700645447,Theater
349,Campina,-1.4492381,-48.49661752500001,Amazon Beer,-1.4494653521748608,-48.50092739837306,Brewery
350,Campina,-1.4492381,-48.49661752500001,Spazzio a Bordo,-1.4485630286536075,-48.49954097343362,Seafood Restaurant
351,Campina,-1.4492381,-48.49661752500001,Lá em Casa,-1.4486989060181108,-48.500262520950976,Brazilian Restaurant
352,Campina,-1.4492381,-48.49661752500001,Instituto Iacitata,-1.4483630000066672,-48.49240158771617,Art Gallery
353,Campina,-1.4492381,-48.49661752500001,Associação Fotoativa,-1.4508515561044122,-48.50061615501671,Art Gallery
354,Campina,-1.4492381,-48.49661752500001,TI - SOCIC,-1.4499142606061184,-48.49886401322363,Department Store
355,Campina,-1.4492381,-48.49661752500001,Igreja De Nossa Senhora De Sant'Ana,-1.4515860570723234,-48.498796554986264,Church
356,Campina,-1.4492381,-48.49661752500001,Açaí Mix,-1.4486422668860344,-48.500174123574304,Acai House
357,Campina,-1.4492381,-48.49661752500001,Cine Estação das Docas,-1.4478213096274766,-48.49953368772318,Indie Movie Theater
358,Campina,-1.4492381,-48.49661752500001,Capone Ristorante,-1.4487663008897027,-48.50031831351147,Italian Restaurant
359,Campina,-1.4492381,-48.49661752500001,Ouriço,-1.4508225322546557,-48.5005836653722,Bar
360,Campina,-1.4492381,-48.49661752500001,Frutaria do Val,-1.452932330496215,-48.494966656489986,Juice Bar
361,Campina,-1.4492381,-48.49661752500001,Teatro Cuíra,-1.4528568266917063,-48.4964084088545,Theater
362,Campina,-1.4492381,-48.49661752500001,Point da Eletrônica,-1.4529626381237732,-48.49842809029076,Electronics Store
363,Campina,-1.4492381,-48.49661752500001,Cacau Show,-1.4535719969311003,-48.49596955678502,Chocolate Shop
364,Campina,-1.4492381,-48.49661752500001,Restô das Docas,-1.4485461947186187,-48.50008507164755,Brazilian Restaurant
365,Campina,-1.4492381,-48.49661752500001,Tio Armênio,-1.4485082398974891,-48.50012466878166,Portuguese Restaurant
366,Campina,-1.4492381,-48.49661752500001,Banca do Zé Maria,-1.4529549755235658,-48.49433403947353,Video Game Store
367,Campina,-1.4492381,-48.49661752500001,Lanchonete Cairu,-1.4491873442946568,-48.50069213974885,Burger Joint
368,Campina,-1.4492381,-48.49661752500001,Bio Mercato,-1.448774018704822,-48.50030649773744,Vegetarian / Vegan Restaurant
369,Campina,-1.4492381,-48.49661752500001,Bar Santiago,-1.4524166411834507,-48.499330714452924,Bar
370,Campina,-1.4492381,-48.49661752500001,Amazônia Zen,-1.449421411061482,-48.500882292340016,Gift Shop
371,Campina,-1.4492381,-48.49661752500001,Mercadão da Eletrônica,-1.4523414772304841,-48.49931683021595,Electronics Store
372,Campina,-1.4492381,-48.49661752500001,Praça das Mercês/Praça Visconde do Rio Branco,-1.4511247267856113,-48.50053265247061,Historic Site
373,Campina,-1.4492381,-48.49661752500001,Paris N'América,-1.4509559771951803,-48.4996557511077,Clothing Store
374,Campina,-1.4492381,-48.49661752500001,Restô Ver-o-Centro,-1.451675816870228,-48.499984346983545,Restaurant
375,Campina,-1.4492381,-48.49661752500001,Soprano Restô,-1.448484444403127,-48.50005131306929,Buffet
376,Campina,-1.4492381,-48.49661752500001,Grão Sabor Churrascaria,-1.4530013460666062,-48.49472698641005,Churrascaria
377,Campina,-1.4492381,-48.49661752500001,Hotel Grão Pará,-1.4528827907145792,-48.49485919538179,Hotel
378,Campina,-1.4492381,-48.49661752500001,Rei das Armas,-1.4525810712518754,-48.49942050937622,Hobby Shop
379,Campina,-1.4492381,-48.49661752500001,Go Inn Belém,-1.4519657059073516,-48.4988397359848,Hotel
380,Campina,-1.4492381,-48.49661752500001,Tip Eletronica,-1.4520767566513826,-48.499961341483186,Hardware Store
381,Campina,-1.4492381,-48.49661752500001,Giraffas,-1.4527210100235601,-48.49544641948755,Fast Food Restaurant
